"adsh","cik_id","name","sic","countryba","stprba","cityba","zipba","bas1","bas2","baph","countryma","stprma","cityma","zipma","mas1","mas2","countryinc","stprinc","ein_id","former","changed","afs","wksi","fye","form","period","fy","fp","filed","accepted","prevrpt","detail","instance","nciks","aciks","edgar_year"
"0001193125-10-101892",80424,"PROCTER & GAMBLE CO",2840,"US","OH","CINCINNATI","45202","ONE PROCTER & GAMBLE PLAZA","","5139831100","US","OH","CINCINNATI","45202","ONE PROCTER & GAMBLE PLAZA","","US","OH",310411980,"",NA,"1-LAF",0,630,"10-Q",20100331,2010,"Q3",20100430,"2010-04-30 16:01:00.0",0,0,"pg",1,"","2010Q2"
"0001193125-10-101913",1276520,"GENWORTH FINANCIAL INC",6311,"US","VA","RICHMOND","23230","6620 WEST BROAD STREET","","804-281-6000","US","VA","RICHMOND","23230","6620 WEST BROAD STREET","","US","DE",331073076,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100430,"2010-04-30 16:04:00.0",0,0,"gnw",1,"","2010Q2"
"0001193125-10-101917",740260,"VENTAS INC",6798,"US","IL","CHICAGO","60606","111 SOUTH WACKER DRIVE","SUITE 4800","(877) 483-6827","US","IL","CHICAGO","60606","111 SOUTH WACKER DRIVE","SUITE 4800","US","DE",611055020,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100430,"2010-04-30 16:05:00.0",0,0,"vtr",1,"","2010Q2"
"0001193125-10-102075",86144,"SAFEWAY INC",5411,"US","CA","PLEASANTON","94588","5918 STONERIDGE MALL RD","","9254673000","US","CA","PLEASANTON","94588","5918 STONERIDGE MALL ROAD","","US","DE",943019135,"SAFEWAY STORES INC",19900226,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100430,"2010-04-30 16:35:00.0",0,0,"swy",1,"","2010Q2"
"0001193125-10-102083",1385187,"COVIDIEN PLC",3841,"IE","","LOUGHLINSTOWN","DUBLIN 18","CHERRYWOOD BUSINESS PARK","BLOCK G, FIRST FLOOR","353 1 439-3000","IE","","LOUGHLINSTOWN","DUBLIN 18","CHERRYWOOD BUSINESS PARK","BLOCK G, FIRST FLOOR","","",980624794,"COVIDIEN LTD.",20070321,"1-LAF",0,930,"10-Q",20100331,2010,"Q2",20100430,"2010-04-30 16:37:00.0",0,0,"cov",1,"","2010Q2"
"0000018230-10-000234",18230,"CATERPILLAR INC",3531,"US","IL","PEORIA","61629","100 NE ADAMS ST","","3096751000","US","IL","PEORIA","61629","100 NE ADAMS ST","","US","DE",370602744,"CATERPILLAR TRACTOR CO",19860623,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100503,"2010-05-03 15:45:00.0",0,0,"cat",1,"","2010Q2"
"0000753308-10-000051",753308,"FPL GROUP INC",4911,"US","FL","JUNO BEACH","33408","700 UNIVERSE BLVD","","5616946311","US","FL","JUNO BEACH","33408","P O BOX 14000","","US","FL",592449419,"",NA,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100503,"2010-04-30 21:47:00.0",0,0,"fpl",2,"37634","2010Q2"
"0000950123-10-042480",216228,"ITT CORP",3561,"US","NY","WHITE PLAINS","10604","1133 WESTCHESTER AVENUE","","914.641.2041","US","NY","WHITE PLAINS","10604","1133 WESTCHESTER AVENUE","","US","IN",135158950,"ITT CORP",20060705,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100503,"2010-05-03 11:50:00.0",0,0,"itt",1,"","2010Q2"
"0000950123-10-042724",1030749,"GULFMARK OFFSHORE INC",3533,"US","TX","HOUSTON","77042","10111 RICHMOND AVE","STE 340","7139639522","US","TX","HOUSTON","77042","10111 RICHMOND AVE","STE 340","US","DE",760526032,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100503,"2010-05-03 15:58:00.0",0,0,"glf",1,"","2010Q2"
"0000950123-10-042785",816284,"CELGENE CORP /DE/",2834,"US","NJ","SUMMIT","07901","86 MORRIS AVENUE","","(908)673-9000","US","NJ","SUMMIT","07901","86 MORRIS AVENUE","","US","DE",222711928,"",NA,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100503,"2010-05-03 16:50:00.0",0,0,"celg",1,"","2010Q2"
"0000950123-10-042822",50863,"INTEL CORP",3674,"US","CA","SANTA CLARA","95054","2200 MISSION COLLEGE BLVD","RNB-4-151","4087658080","US","CA","SANTA CLARA","95054","2200 MISSION COLLEGE BLVD","RNB-4-151","US","DE",941672743,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100503,"2010-05-03 17:17:00.0",0,0,"intc",1,"","2010Q2"
"0001047469-10-004633",875320,"VERTEX PHARMACEUTICALS INC / MA",2834,"US","MA","CAMBRIDGE","02139-4242","130 WAVERLY STREET","","6165776000","","","","","","","US","MA",43039129,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100503,"2010-05-03 16:34:00.0",0,0,"vrtx",1,"","2010Q2"
"0001140361-10-018366",941548,"CAMERON INTERNATIONAL CORP",3533,"US","TX","HOUSTON","77027","1333 WEST LOOP SOUTH","STE 1700","7135133322","US","TX","HOUSTON","77027","1333 WEST LOOP SOUTH","STE 1700","US","DE",760451843,"COOPER CAMERON CORP",19950315,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100503,"2010-04-30 19:08:00.0",0,0,"cam",1,"","2010Q2"
"0001193125-10-102602",1403161,"VISA INC.",7389,"US","CA","SAN FRANCISCO","94128-8999","P.O. BOX 8999","","(415) 932-2100","US","CA","SAN FRANCISCO","94128-8999","P.O. BOX 8999","","US","DE",260267673,"VISA INC.",20070614,"1-LAF",0,930,"10-Q",20100331,2010,"Q2",20100503,"2010-04-30 21:17:00.0",0,0,"v",1,"","2010Q2"
"0001193125-10-104261",108772,"XEROX CORP",3577,"US","CT","NORWALK","06856","45 GLOVER AVENUE","PO BOX 4505","2039683000","US","CT","NORWALK","06856","45 GLOVER AVENUE","PO BOX 4505","US","NY",160468020,"HALOID XEROX INC",19730813,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100503,"2010-05-03 16:18:00.0",0,0,"xrx",1,"","2010Q2"
"0001193125-10-104379",1070750,"HOST HOTELS & RESORTS, INC.",6798,"US","MD","BETHESDA","20817","6903 ROCKLEDGE DR","SUITE 1500","240-744-1000","US","MD","BETHESDA","20817-1109","HOST MARRIOTT CORP","6903 ROCKLEDGE DR., SUITE 1500","US","MD",530085950,"HOST MARRIOTT CORP/",19981229,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100503,"2010-05-03 16:37:00.0",0,0,"hst",1,"","2010Q2"
"0001193125-10-104566",927066,"DAVITA INC",8090,"US","CO","DENVER","80202","1551 WEWATTA STREET","6TH FLOOR","3034052100","US","CO","DENVER","80202","1551 WEWATTA STREET","6TH FLOOR","US","DE",510354549,"TOTAL RENAL CARE HOLDINGS INC",19950524,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100503,"2010-05-03 17:19:00.0",0,0,"dva",1,"","2010Q2"
"0000029915-10-000047",29915,"DOW CHEMICAL CO /DE/",2821,"US","MI","MIDLAND","48674-2030","2030 DOW CENTER","","989-636-1000","US","MI","MIDLAND","48674-2030","2030 DOW CENTER","","US","DE",381285128,"",NA,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100504,"2010-05-04 10:07:00.0",0,0,"dow",1,"","2010Q2"
"0000086521-10-000036",1032208,"SEMPRA ENERGY",4932,"US","CA","SAN DIEGO","92101","101 ASH STREET","P O BOX 129400","6196962000","US","CA","SAN DIEGO","92101","101 ASH STREET","P O BOX 129400","US","CA",330732627,"MINERAL ENERGY CO",19970205,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100504,"2010-05-04 14:39:00.0",0,0,"sre",4,"75527 86521 92108","2010Q2"
"0000897101-10-000919",203077,"ST JUDE MEDICAL INC",3845,"US","MN","ST PAUL","55117","ONE ST JUDE MEDICAL DRIVE","","6517562000","US","MN","ST PAUL","55117","ONE ST JUDE MEDICAL DRIVE","","US","MN",411276891,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100504,"2010-05-04 16:30:00.0",0,0,"stj",1,"","2010Q2"
"0000899689-10-000020",899689,"VORNADO REALTY TRUST",6798,"US","NY","NEW YORK","10019","888 SEVENTH AVE","","212-894-7000","US","NY","NEW YORK","10019","888 SEVENTH AVE","","US","MD",221657560,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100504,"2010-05-04 08:30:00.0",0,0,"vno",1,"","2010Q2"
"0000950123-10-043162",96021,"SYSCO CORP",5140,"US","TX","HOUSTON","77077","1390 ENCLAVE PKWY","","281-584-1390","US","TX","HOUSTON","77077","1390 ENCLAVE PKWY","","US","DE",741648137,"",NA,"1-LAF",0,630,"10-Q",20100331,2010,"Q3",20100504,"2010-05-04 08:01:00.0",0,0,"syy",1,"","2010Q2"
"0000950123-10-043169",1396009,"VULCAN MATERIALS CO",1400,"US","AL","BIRMINGHAM","35242","1200 URBAN CENTER DRIVE","","(205) 298-3000","US","AL","BIRMINGHAM","35242","1200 URBAN CENTER DRIVE","","US","NJ",208579133,"VIRGINIA HOLDCO, INC.",20070409,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100504,"2010-05-04 08:09:00.0",0,0,"vmc",1,"","2010Q2"
"0000950123-10-043277",53669,"JOHNSON CONTROLS INC",2531,"US","WI","MILWAUKEE","53201","5757 N GREEN BAY AVENUE","P O BOX 591","4145241200","US","WI","MILWAUKEE","53201","5757 N GREEN BAY AVENUE","P O BOX 591","US","WI",390380010,"",NA,"1-LAF",1,930,"10-Q",20100331,2010,"Q2",20100504,"2010-05-04 11:38:00.0",0,0,"jci",1,"","2010Q2"
"0000950123-10-043298",889900,"PATTERSON UTI ENERGY INC",1381,"US","TX","SNYDER","79549","4510 LAMESA HWY","P O DRAWER 1416","9155731104","US","TX","SNYDER","79550","P O DRAWER 1416","","US","DE",752504748,"PATTERSON ENERGY INC",19940228,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100504,"2010-05-04 12:02:00.0",0,0,"pten",1,"","2010Q2"
"0000950123-10-043397",1056239,"L 3 COMMUNICATIONS HOLDINGS INC",3663,"US","NY","NEW YORK","10016","600 THIRD AVENUE","34TH FLOOR","2126971111","US","NY","NEW YORK","10016","600 THIRD AVENUE","34TH FLOOR","US","DE",133937434,"",NA,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100504,"2010-05-04 14:34:00.0",0,0,"lll",2,"1039101","2010Q2"
"0000950123-10-043401",914208,"INVESCO LTD.",6282,"US","GA","ATLANTA","30309","1555 PEACHTREE STREET NE","SUITE 1800","404-892-0896","US","GA","ATLANTA","30309","1555 PEACHTREE STREET NE","SUITE 1800","BM","",980557567,"INVESCO LTD",20080508,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100504,"2010-05-04 14:39:00.0",0,0,"ivz",1,"","2010Q2"
"0000950123-10-043564",39899,"GANNETT CO INC /DE/",2711,"US","VA","MCLEAN","22107-0910","7950 JONES BRANCH DRIVE","","7038546000","US","VA","MCLEAN","22107-0910","7950 JONES BRANCH DRIVE","","US","DE",160442930,"",NA,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100504,"2010-05-04 16:16:00.0",0,0,"gci",1,"","2010Q2"
"0000950123-10-043581",927653,"MCKESSON CORP",5122,"US","CA","SAN FRANCISCO","94104","ONE POST ST","MCKESSON PLAZA","4159838300","US","CA","SAN FRANCISCO","94104","ONE POST ST","","US","DE",943207296,"MCKESSON HBOC INC",19990115,"1-LAF",1,331,"10-K",20100331,2009,"FY",20100504,"2010-05-04 16:25:00.0",0,0,"mck",1,"","2010Q2"
"0000950123-10-043643",1163165,"CONOCOPHILLIPS",2911,"US","TX","HOUSTON","77079","CONOCOPHILLIPS","600 NORTH DAIRY ASHFORD ROAD","2812931000","US","TX","HOUSTON","77079","CONOCOPHILLIPS","600 NORTH DAIRY ASHFORD ROAD","US","DE",10562944,"CORVETTEPORSCHE CORP",20011204,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100504,"2010-05-04 17:02:00.0",0,0,"cop",1,"","2010Q2"
"0001031296-10-000021",1031296,"FIRSTENERGY CORP",4911,"US","OH","AKRON","44308-1890","76 SOUTH MAIN ST","","330-761-7837","US","OH","AKRON","44308-1890","76 SOUTH MAIN ST","","US","OH",341843785,"",NA,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100504,"2010-05-04 17:05:00.0",0,0,"fe",8,"20947 53456 65350 73960 77227 352049 1407703","2010Q2"
"0001047469-10-004771",68505,"MOTOROLA INC",3663,"US","IL","SCHAUMBURG","60196","1303 E ALGONQUIN RD","","8475765000","US","IL","SCHAUMBURG","60196","1303 EAST ALGONQUIN ROAD","","US","DE",361115800,"MOTOROLA DELAWARE INC",19760414,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100504,"2010-05-04 17:30:00.0",0,0,"mot",1,"","2010Q2"
"0001104659-10-024965",1001838,"SOUTHERN COPPER CORP/",1000,"US","AZ","PHOENIX","85028","11811 NORTH TATUM BLVD","SUITE 2500","602-494-5328","US","AZ","PHOENIX","85028","11811 NORTH TATUM BLVD","SUITE 2500","US","DE",133849074,"SOUTHERN PERU COPPER CORP/",19960726,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100504,"2010-05-04 11:16:00.0",0,0,"pcu",1,"","2010Q2"
"0001104659-10-025227",315293,"AON CORP",6411,"US","IL","CHICAGO","60601","200 EAST RANDOLPH STREET","","3123811000","US","IL","CHICAGO","60601","200 EAST RANDOLPH STREET","","US","DE",363051915,"COMBINED INTERNATIONAL CORP",19870504,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100504,"2010-05-04 16:15:00.0",0,0,"aoc",1,"","2010Q2"
"0001104659-10-025272",901491,"PAPA JOHNS INTERNATIONAL INC",5812,"US","KY","LOUISVILLE","40299-2334","2002 PAPA JOHNS BOULEVARD","","5022617272","US","KY","LOUISVILLE","40269-9990","P O BOX 99900","","US","DE",611203323,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100504,"2010-05-04 17:09:00.0",0,0,"pzza",1,"","2010Q2"
"0001104659-10-025288",820027,"AMERIPRISE FINANCIAL INC",6282,"US","MN","MINNEAPOLIS","55474","1099 AMERIPRISE FINANCIAL CENTER","","612-671-2018","US","MN","MINNEAPOLIS","55474","1099 AMERIPRISE FINANCIAL CENTER","","US","DE",133180631,"AMERICAN EXPRESS FINANCIAL CORP",20030513,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100504,"2010-05-04 17:22:00.0",0,0,"amp",1,"","2010Q2"
"0001104659-10-033097",1800,"ABBOTT LABORATORIES",2834,"US","IL","ABBOTT PARK","60064-3500","100 ABBOTT PARK ROAD","D-322 AP6D","8479376100","","","","","","","US","IL",360698440,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100504,"2010-06-09 11:10:00.0",0,0,"abt",1,"","2010Q2"
"0001193125-10-104825",829224,"STARBUCKS CORP",5810,"US","WA","SEATTLE","98124-1067","P O BOX 34067","","2064471575","US","WA","SEATTLE","98134","2401 UTAH AVENUE SOUTH","","US","WA",911325671,"",NA,"1-LAF",1,930,"10-Q",20100331,2010,"Q2",20100504,"2010-05-03 20:10:00.0",0,0,"sbux",1,"","2010Q2"
"0001193125-10-105707",60086,"LOEWS CORP",6331,"US","NY","NEW YORK","10065-8087","667 MADISON AVE","","212-521-2000","US","NY","NEW YORK","10065-8087","667 MADISON AVE","","US","DE",132646102,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100504,"2010-05-04 10:17:00.0",0,0,"l",1,"","2010Q2"
"0001193125-10-105749",1335793,"CNX GAS CORP",1311,"US","PA","CANONSBURG","15317","CNX CENTER","1000 CONSOL ENERGY DRIVE","724-485-4000","US","PA","CANONSBURG","15317","CNX CENTER","1000 CONSOL ENERGY DRIVE","US","DE",203170639,"CNX GAS CORP",20050810,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100504,"2010-05-04 10:34:00.0",0,0,"cxg",1,"","2010Q2"
"0001193125-10-105758",1070412,"CONSOL ENERGY INC",1221,"US","PA","PITTSBURGH","15241","C/O CONSOL INC","1800 WASHINGTON RD","724-485-4000","US","PA","CANONSBURG","15317","CNX CENTER","1000 CONSOL ENERGY DRIVE","US","DE",510337383,"CONSOL ENERGY INC",19980915,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100504,"2010-05-04 10:37:00.0",0,0,"cnx",1,"","2010Q2"
"0001193125-10-105970",773910,"ANADARKO PETROLEUM CORP",1311,"US","TX","THE WOODLANDS","77380-1046","1201 LAKE ROBBINS DRIVE","","832-636-3276","US","TX","THE WOODLANDS","77380","1201 LAKE ROBBINS DR.","","US","DE",760146568,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100504,"2010-05-04 11:54:00.0",0,0,"apc",1,"","2010Q2"
"0001193125-10-106305",1141391,"MASTERCARD INC",7389,"US","NY","PURCHASE","10577","2000 PURCHASE STREET","","9142492000","US","NY","PURCHASE","10577","2000 PURCHASE STREET","","US","DE",134172551,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100504,"2010-05-04 14:50:00.0",0,0,"ma",1,"","2010Q2"
"0001193125-10-106589",40533,"GENERAL DYNAMICS CORP",3730,"US","VA","FALLS CHURCH","22042-4513","2941 FAIRVIEW PARK DRIVE","SUITE 100","7038763000","US","VA","FALLS CHURCH","22042-4513","2941 FAIRVIEW PARK DRIVE","SUITE 100","US","DE",131673581,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100504,"2010-05-04 16:29:00.0",0,0,"gd",1,"","2010Q2"
"0001193125-10-106601",64803,"CVS CAREMARK CORP",5912,"US","RI","WOONSOCKET","02895","ONE CVS DR.","","4017651500","US","RI","WOONSOCKET","02895","ONE CVS DR.","","US","DE",50494040,"CVS/CAREMARK CORP",20070322,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100504,"2010-05-04 16:32:00.0",0,0,"cvs",1,"","2010Q2"
"0001206774-10-001178",21076,"CLOROX CO /DE/",2842,"US","CA","OAKLAND","94612-1888","THE CLOROX COMPANY","1221 BROADWAY","5102717000","US","CA","OAKLAND","94612-1305","P.O. BOX 24305","","US","DE",310595760,"",NA,"1-LAF",0,630,"10-Q",20100331,2010,"Q3",20100504,"2010-05-04 16:18:00.0",0,0,"clx",1,"","2010Q2"
"0000067716-10-000047",67716,"MDU RESOURCES GROUP INC",1400,"US","ND","BISMARCK","58506-5650","1200 WEST CENTURY AVENUE","","701-530-1059","US","ND","BISMARCK","58506-5650","1200 WEST CENTURY AVENUE","","US","DE",410423660,"MONTANA DAKOTA UTILITIES CO",19850429,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 09:34:00.0",0,0,"mdu",1,"","2010Q2"
"0000096223-10-000015",96223,"LEUCADIA NATIONAL CORP",2400,"US","NY","NEW YORK","10010","315 PARK AVE S","","2124601900","US","NY","NEW YORK","10010","315 PARK AVENUE SOUTH","","US","NY",132615557,"TALCOTT NATIONAL CORP",19800603,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 16:23:00.0",0,0,"luk",1,"","2010Q2"
"0000751652-10-000023",751652,"QUESTAR CORP",1311,"US","UT","SALT LAKE CITY","84145","180 EAST 100 SOUTH ST","PO BOX 45433","8015345000","US","UT","SALT LAKE CITY","84145","180 EAST 100 SOUTH ST","P O BOX 45433","US","UT",870407509,"",NA,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 16:58:00.0",0,0,"str",1,"","2010Q2"
"0000930413-10-002723",78814,"PITNEY BOWES INC /DE/",3579,"US","CT","STAMFORD","06926-0700","PITNEY BOWES INC","1 ELMCROFT ROAD","2033565000","US","CT","STAMFORD","06926-0700","1 ELMCROFT ROAD","","US","DE",60495050,"",NA,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 16:12:00.0",0,0,"pbi",1,"","2010Q2"
"0000950123-10-043732",1136869,"ZIMMER HOLDINGS INC",3842,"US","IN","WARSAW","46580","345 EAST MAIN STREET","","5742676131","US","IN","WARSAW","46580","345 EAST MAIN STREET","","US","DE",134151777,"",NA,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-04 18:07:00.0",0,0,"zmh",1,"","2010Q2"
"0000950123-10-043858",1137861,"WRIGHT MEDICAL GROUP INC",3842,"US","TN","ARLINGTON","38002","5677 AIRLINE ROAD","","9018679971","","","","","","","US","DE",134088127,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-04 21:59:00.0",0,0,"wmgi",1,"","2010Q2"
"0000950123-10-044051",1105705,"TIME WARNER INC.",7812,"US","NY","NEW YORK","10019","ONE TIME WARNER CENTER","","2124848000","US","NY","NEW YORK","10019","ONE TIME WARNER CENTER","","US","DE",134099534,"TIME WARNER INC",20031015,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 07:40:00.0",0,0,"twx",1,"","2010Q2"
"0000950123-10-044054",107263,"WILLIAMS COMPANIES INC",4922,"US","OK","TULSA","74172","ONE WILLIAMS CTR","","9185732000","US","OK","TULSA","74172","ONE WILLIAM CENTER","","US","DE",730569878,"WILLIAMS BROTHERS COMPANIES",19710817,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 07:46:00.0",0,0,"wmb",1,"","2010Q2"
"0000950123-10-044167",13610,"BOWNE & CO INC",2750,"US","NY","NEW YORK","10041-0006","55 WATER STREET","","2129245500","US","NY","NEW YORK","10041-0006","55 WATER STREET","","US","DE",132618477,"",NA,"2-ACC",0,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 10:18:00.0",0,0,"bne",1,"","2010Q2"
"0000950123-10-044204",93410,"CHEVRON CORP",2911,"US","CA","SAN RAMON","94583","6001 BOLLINGER CANYON ROAD","","925-842-1000","US","CA","SAN RAMON","94583","6001 BOLLINGER CANYON ROAD","","US","DE",940890210,"CHEVRONTEXACO CORP",20011009,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 11:12:00.0",0,0,"cvx",1,"","2010Q2"
"0000950123-10-044242",1037868,"AMETEK INC/",3621,"US","PA","PAOLI","19301","37 NORTH VALLEY RD.","BUILDING 4, POB 1764","6106472121","US","PA","PAOLI","19301","37 NORTH VALLEY RD.","BUILDING 4, POB 1764","US","DE",141682544,"AMETEK AEROSPACE PRODUCTS INC",19970415,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 11:54:00.0",0,0,"ame",1,"","2010Q2"
"0000950123-10-044256",1130385,"FOSTER WHEELER AG",1600,"CH","","GENEVA","CH 1202","80 RUE DE LAUSANNE","","9087304000","US","NJ","CLINTON","08809","PERRYVILLE CORPORATE PARK","SERVICE ROAD EAST 173","CH","",223802649,"FOSTER WHEELER LTD",20001221,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 12:07:00.0",0,0,"fwlt",1,"","2010Q2"
"0000950123-10-044403",1136893,"FIDELITY NATIONAL INFORMATION SERVICES, INC.",7389,"US","FL","JACKSONVILLE","32204","601 RIVERSIDE AVENUE","","904-854-8547","US","FL","JACKSONVILLE","32204","601 RIVERSIDE AVENUE","","","",371490331,"CERTEGY INC",20010607,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 14:49:00.0",0,0,"fis",1,"","2010Q2"
"0000950123-10-044432",1024478,"ROCKWELL AUTOMATION INC",3829,"US","WI","MILWAUKEE","53204","1201 SOUTH 2ND STREET","","414-382-2000","US","WI","MILWAUKEE","53204","1201 SOUTH 2ND STREET","","US","DE",251797617,"ROCKWELL  AUTOMATION INC",20020507,"1-LAF",1,930,"10-Q",20100331,2010,"Q2",20100505,"2010-05-05 15:17:00.0",0,0,"rok",1,"","2010Q2"
"0000950123-10-044487",1099219,"METLIFE INC",6311,"US","NY","NEW YORK","10036","1095 AVENUE OF AMERICAS","","212-578-5500","US","NY","NEW YORK","10036","1095 AVENUE OF AMERICAS","","US","DE",134075851,"",NA,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 16:09:00.0",0,0,"met",1,"","2010Q2"
"0000950123-10-044520",1043604,"JUNIPER NETWORKS INC",3576,"US","CA","SUNNYVALE","94089","1194 NORTH MATHILDA AVE","","6505268000","US","CA","SUNNYVALE","94089","1194 NORTH MATHILDA AVE","","US","DE",770422528,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 16:21:00.0",0,0,"jnpr",1,"","2010Q2"
"0000950123-10-044543",30625,"FLOWSERVE CORP",3561,"US","TX","IRVING","75039","5215 N. O'CONNOR BLVD.","SUITE 2300","9724436500","US","TX","IRVING","75039","5215 N. O'CONNOR BLVD.","SUITE 2300","US","NY",310267900,"DURCO INTERNATIONAL INC",19970508,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 16:33:00.0",0,0,"fls",1,"","2010Q2"
"0000950123-10-044614",899881,"PROLOGIS",6798,"US","CO","DENVER","80239","4545 AIRPORT WAY","","3033759292","US","CO","DENVER","80239","4545 AIRPORT WAY","","US","MD",742604728,"PROLOGIS TRUST",19980717,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 17:09:00.0",0,0,"pld",1,"","2010Q2"
"0000950123-10-044669",915912,"AVALONBAY COMMUNITIES INC",6798,"US","VA","ARLINGTON","22203","671 N. GLEBE ROAD","SUITE 800","7033296300","US","VA","ARLINGTON","22203","671 N. GLEBE ROAD","STE 800","US","MD",770404318,"AVALON BAY COMMUNITIES INC",19980618,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 17:26:00.0",0,0,"avb",1,"","2010Q2"
"0001014739-10-000011",1014739,"BIOSCRIP, INC.",5912,"US","NY","ELMSFORD","10523","100 CLEARBROOK ROAD","","914 460 1600","US","NY","ELMSFORD","10523","100 CLEARBROOK ROAD","","US","DE",50489664,"MIM CORP",19960516,"2-ACC",1,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 17:17:00.0",0,0,"bios",1,"","2010Q2"
"0001047469-10-004775",24545,"MOLSON COORS BREWING CO",2082,"US","CO","DENVER","80123","1225 17TH STREET, SUITE 3200","","303-927-2312","US","CO","DENVER","80202","1225 17TH STREET, SUITE 3200","","US","DE",840178360,"COORS ADOLPH CO",19920703,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-04 17:59:00.0",0,0,"tap",1,"","2010Q2"
"0001047469-10-004823",813828,"CBS CORP",4833,"US","NY","NEW YORK","10019","51 WEST 52ND STREET","35TH FLOOR","2129754321","US","NY","NEW YORK","10019","51 WEST 52ND STREET","35TH FLOOR","US","DE",42949533,"VIACOM INC",19920703,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 16:28:00.0",0,0,"cbs",1,"","2010Q2"
"0001104659-10-025536",1126328,"PRINCIPAL FINANCIAL GROUP INC",6321,"US","IA","DES MOINES","50392-0300","711 HIGH STREET","","5152475111","US","IA","DES MOINES","50392-0300","711 HIGH STREET","","US","DE",421520346,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 09:20:00.0",0,0,"pfg",1,"","2010Q2"
