"adsh","cik_id","name","sic","countryba","stprba","cityba","zipba","bas1","bas2","baph","countryma","stprma","cityma","zipma","mas1","mas2","countryinc","stprinc","ein_id","former","changed","afs","wksi","fye","form","period","fy","fp","filed","accepted","prevrpt","detail","instance","nciks","aciks","edgar_year"
"0001193125-10-178551",798949,"UNIT CORP",1311,"US","OK","TULSA","74136","1000 KENSINGTON TOWER","7130 SO LEWIS STE 1000","9184937700","US","OK","TULSA","74136","1000 KENSINGTON TOWER","7130 SO LEWIS STE 1000","US","DE",731283193,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 10:40:00.0",0,0,"unt",1,"","2010Q3"
"0001193125-10-178552",80661,"PROGRESSIVE CORP/OH/",6331,"US","OH","MAYFIELD VILLAGE","44143","6300 WILSON MILLS RD","","4404615000","US","OH","MAYFIELD VILLAGE","44143","6300 WILSON MILLS RD","","US","OH",340963169,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 10:40:00.0",0,1,"pgr",1,"","2010Q3"
"0001193125-10-178579",1336917,"UNDER ARMOUR, INC.",2300,"US","MD","BALTIMORE","21230","1020 HULL STREET","3RD FLOOR","410-454-6428","US","MD","BALTIMORE","21230","1020 HULL STREET","3RD FLOOR","US","MD",521990078,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 10:50:00.0",0,0,"ua",1,"","2010Q3"
"0001193125-10-178584",751364,"NATIONAL RETAIL PROPERTIES, INC.",6798,"US","FL","ORLANDO","32801","450 S ORANGE AVE","SUITE 900","407-666-7348","US","FL","ORLANDO","32801","450 SOUTH ORANGE AVE","SUITE 900","US","MD",561431377,"COMMERCIAL NET LEASE REALTY INC",19930510,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 10:52:00.0",0,0,"nnn",1,"","2010Q3"
"0001193125-10-178632",58492,"LEGGETT & PLATT INC",2510,"US","MO","CARTHAGE","64836","NO. 1 LEGGETT ROAD","","(417) 358-8131","US","MO","CARTHAGE","64836","NO. 1 LEGGETT ROAD","","US","MO",440324630,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 11:08:00.0",0,0,"leg",1,"","2010Q3"
"0001193125-10-178634",63908,"MCDONALDS CORP",5812,"US","IL","OAK BROOK","60523","ONE MCDONALD'S PLZ","DEPT 332","6306233154","US","IL","OAK BROOK","60523","ONE MCDONALDS PLAZA","DEPT 332","US","DE",362361282,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 11:11:00.0",0,1,"mcd",1,"","2010Q3"
"0001193125-10-178651",906107,"EQUITY RESIDENTIAL",6798,"US","IL","CHICAGO","60606","EQUITY RESIDENTIAL","TWO NORTH RIVERSIDE PLAZA, SUITE 400","3129281178","US","IL","CHICAGO","60606","TWO NORTH RIVERSIDE PLAZA","SUITE 400","US","MD",363877868,"EQUITY RESIDENTIAL PROPERTIES TRUST",19930524,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 11:19:00.0",0,1,"eqr",1,"","2010Q3"
"0001193125-10-178677",1110805,"NUSTAR ENERGY L.P.",4610,"US","TX","SAN ANTONIO","78248","2330 NORTH LOOP 1604 WEST","","2109182000","US","TX","SAN ANTONIO","78248","2330 NORTH LOOP 1604 WEST","","US","DE",742956831,"VALERO L P",20020110,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 11:33:00.0",0,0,"ns",1,"","2010Q3"
"0001193125-10-178703",1223786,"NUSTAR GP HOLDINGS, LLC",4610,"US","TX","SAN ANTONIO","78248","2330 NORTH LOOP 1604 WEST","","2109182000","US","TX","SAN ANTONIO","78248","2330 NORTH LOOP 1604 WEST","","US","DE",850470977,"VALERO GP HOLDINGS LLC",20060126,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 11:42:00.0",0,0,"nsh",1,"","2010Q3"
"0001193125-10-178791",798354,"FISERV INC",7374,"US","WI","BROOKFIELD","53045","255 FISERV DR","PO BOX 979","4148795000","US","WI","BROOKFIELD","53045","255 FISERV DRIVE","","US","WI",391506125,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 12:14:00.0",0,1,"fisv",1,"","2010Q3"
"0001193125-10-178796",1315257,"KOPPERS HOLDINGS INC.",2400,"US","PA","PITTSBURGH","15219","436 SEVENTH AVENUE","","412-227-2001","US","PA","PITTSBURGH","15219","436 SEVENTH AVENUE","","US","PA",201878963,"KI HOLDINGS INC.",20050124,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 12:17:00.0",0,0,"kop",1,"","2010Q3"
"0001193125-10-178803",1084755,"ARIBA INC",7372,"US","CA","SUNNYVALE","94089","807 11TH AVENUE","","6509306200","US","CA","SUNNYVALE","94089","807 11TH AVENUE","","US","DE",770439730,"",NA,"1-LAF",0,930,"10-Q",20100630,2010,"Q3",20100805,"2010-08-05 12:22:00.0",0,0,"arba",1,"","2010Q3"
"0001193125-10-178808",1168478,"HEWITT ASSOCIATES INC",8742,"US","IL","LINCOLNSHIRE","","","","","US","IL","LINCOLNSHIRE","60069","100 HALF DAY ROAD","","US","DE",470851756,"",NA,"1-LAF",0,930,"10-Q",20100630,2010,"Q3",20100805,"2010-08-05 12:23:00.0",0,0,"hew",1,"","2010Q3"
"0001193125-10-178859",101830,"SPRINT NEXTEL CORP",4813,"US","KS","OVERLAND PARK","66251","6200 SPRINT PARKWAY","","800-829-0965","US","KS","OVERLAND PARK","66251","6200 SPRINT PARKWAY","","US","KS",480457967,"SPRINT CORP",19921222,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 12:41:00.0",0,1,"s",1,"","2010Q3"
"0001193125-10-178972",1013462,"ANSYS INC",7372,"US","PA","CANONSBURG","15317","275 TECHNOLOGY DRIVE, SOUTHPOINTE","","4127643304","US","PA","CANONSBURG","15317","275 TECHNOLOGY DRIVE, SOUTHPOINTE","","US","DE",43219960,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 13:39:00.0",0,0,"anss",1,"","2010Q3"
"0001193125-10-179014",1097149,"ALIGN TECHNOLOGY INC",3842,"US","CA","SANTA CLARA","95050","851 MARTIN AVENUE","","4087381500","US","CA","SANTA CLARA","95050","851 MARTIN AVENUE","","US","DE",943267295,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 14:02:00.0",0,0,"algn",1,"","2010Q3"
"0001193125-10-179031",898173,"O REILLY AUTOMOTIVE INC",5531,"US","MO","SPRINGFIELD","65802","233 S PATTERSON AVE","","417-829-5878","US","MO","SPRINGFIELD","65802","233 S PATTERSON AVE","","US","MO",440618012,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 14:08:00.0",0,1,"orly",1,"","2010Q3"
"0001193125-10-179039",352541,"ALLIANT ENERGY CORP",4931,"US","WI","MADISON","53718-2148","4902 NORTH BILTMORE LANE","SUITE 1000","608-458-3311","US","WI","MADISON","53718-2148","4902 NORTH BILTMORE LANE","SUITE 1000","US","WI",391380265,"INTERSTATE ENERGY CORP",19980427,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 14:11:00.0",0,0,"lnt",3,"52485 107832","2010Q3"
"0001193125-10-179043",793952,"HARLEY DAVIDSON INC",3751,"US","WI","MILWAUKEE","53208","3700 W JUNEAU AVE","","4143424680","","","","","","","US","WI",391382325,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 14:13:00.0",0,0,"hog",1,"","2010Q3"
"0001193125-10-179114",927066,"DAVITA INC",8090,"US","CO","DENVER","80202","1551 WEWATTA STREET","6TH FLOOR","3034052100","US","CO","DENVER","80202","1551 WEWATTA STREET","6TH FLOOR","US","DE",510354549,"TOTAL RENAL CARE HOLDINGS INC",19950524,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 14:46:00.0",0,1,"dva",1,"","2010Q3"
"0001193125-10-179116",887936,"FTI CONSULTING INC",8742,"US","MD","BALTIMORE","21202","500 EAST PRATT STREET","SUITE 1400","561- 515-1900","US","FL","WEST PALM BEACH","33401","777 SOUTH FLAGLER DRIVE","SUITE 1500","US","MD",521261113,"FORENSIC TECHNOLOGIES INTERNATIONAL CORP",19960306,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 14:48:00.0",0,0,"fcn",1,"","2010Q3"
"0001193125-10-179154",943861,"GOODRICH PETROLEUM CORP",1311,"US","TX","HOUSTON","77002","808 TRAVIS","SUITE 1320","7137809494","US","TX","HOUSTON","77002","808 TRAVIS","SUITE 1320","US","DE",760466193,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 15:04:00.0",0,0,"gdp",1,"","2010Q3"
"0001193125-10-179157",943452,"WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP",3743,"US","PA","WILMERDING","15148","1001 AIR BRAKE AVE","","4128251000","US","PA","WILMERDING","15148","1001 AIR BRAKE AVE","","US","DE",251615902,"WABTEC CORP",20000114,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 15:05:00.0",0,0,"wab",1,"","2010Q3"
"0001193125-10-179172",310568,"MICROSEMI CORP",3674,"US","CA","IRVINE","92614","2381 MORSE AVENUE","","949-221-7100","US","CA","IRVINE","92614","2381 MORSE AVENUE","","US","DE",952110371,"MICROSEMICONDUCTOR CORP",19830323,"1-LAF",0,930,"10-Q",20100630,2010,"Q3",20100805,"2010-08-05 15:12:00.0",0,0,"mscc",1,"","2010Q3"
"0001193125-10-179194",1066026,"CONCUR TECHNOLOGIES INC",7372,"US","WA","REDMOND","98052","6222 185TH AVE NE","","4257028808","US","WA","REDMOND","98052","6222 185TH AVE NE","","US","DE",911608052,"PORTABLE SOFTWARE CORP",19980714,"1-LAF",0,930,"10-Q",20100630,2010,"Q3",20100805,"2010-08-05 15:24:00.0",0,0,"cnqr",1,"","2010Q3"
"0001193125-10-179197",840467,"BECKMAN COULTER INC",3826,"US","CA","BREA","92822","250 S. KRAEMER BOULEVARD","","7147736907","US","CA","BREA","92822","250 S. KRAEMER BOULEVARD","","US","DE",951040600,"BECKMAN INSTRUMENTS INC",19920703,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 15:25:00.0",0,0,"bec",1,"","2010Q3"
"0001193125-10-179216",1282266,"WINDSTREAM CORP",4813,"US","AR","LITTLE ROCK","72212","4001 RODNEY PARHAM RD.","","5017487000","US","AR","LITTLE ROCK","72212","4001 RODNEY PARHAM RD.","","US","DE",200792300,"VALOR COMMUNICATIONS GROUP INC",20040326,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 15:31:00.0",0,0,"win",1,"","2010Q3"
"0001193125-10-179221",59527,"LINCOLN ELECTRIC HOLDINGS INC",3540,"US","OH","CLEVELAND","44117","22801 ST CLAIR AVE","","2164818100","","","","","","","US","OH",340359955,"LINCOLN ELECTRIC CO",19920703,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 15:33:00.0",0,0,"leco",1,"","2010Q3"
"0001193125-10-179226",731766,"UNITEDHEALTH GROUP INC",6324,"US","MN","MINNEAPOLIS","55343","UNITEDHEALTH GROUP CENTER","9900 BREN ROAD EAST","9529361300","US","MN","MINNETONKA","55343","9900 BREN ROAD EAST","","US","MN",411321939,"UNITED HEALTHCARE CORP/",20000309,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 15:35:00.0",0,1,"unh",1,"","2010Q3"
"0001193125-10-179257",1088033,"QUEST SOFTWARE INC",7372,"US","CA","ALISO VIEJO","92656","5 POLARIS WAY","","9497548000","US","CA","ALISO VIEJO","92656","5 POLARIS WAY","","US","CA",330231678,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 15:44:00.0",0,0,"qsft",1,"","2010Q3"
"0001193125-10-179261",350894,"SEI INVESTMENTS CO",6211,"US","PA","OAKS","19456-1100","1 FREEDOM VALLEY DRIVE","","6106761000","US","PA","OAKS","19456-1100","1 FREEDOM VALLEY DRIVE","","US","PA",231707341,"SEI INVESTMENT CO",20040806,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 15:46:00.0",0,0,"seic",1,"","2010Q3"
"0001193125-10-179293",909954,"GREEN MOUNTAIN COFFEE ROASTERS INC",2090,"US","VT","WATERBURY","05676","33 COFFEE LANE","","8022445621","US","VT","WATERBURY","05676","33 COFFEE LANE","","US","DE",30339228,"GREEN MOUNTAIN COFFEE INC",19930729,"1-LAF",0,930,"10-Q",20100630,2010,"Q3",20100805,"2010-08-05 16:02:00.0",0,0,"gmcr",1,"","2010Q3"
"0001193125-10-179294",793074,"WERNER ENTERPRISES INC",4213,"US","NE","OMAHA","68138","14507 FRONTIER ROAD","","4028956640","US","NE","OMAHA","68145","P.O. BOX 45308","","US","NE",470648386,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 16:03:00.0",0,0,"wern",1,"","2010Q3"
"0001193125-10-179296",792985,"HEALTH MANAGEMENT ASSOCIATES INC",8062,"US","FL","NAPLES","34108-2710","5811 PELICAN BAY BLVD","SUITE 500","239-5983131","US","FL","NAPLES","34108-2710","5811 PELICAN BAY BLVD","SUITE 500","US","DE",610963645,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 16:03:00.0",0,0,"hma",1,"","2010Q3"
"0001193125-10-179303",767920,"PMC SIERRA INC",3674,"US","CA","SANTA CLARA","95054","3975 FREEDOM CIRCLE","MISSION TOWER ONE","408-369-1176","US","CA","SANTA CLARA","95054","ATTENTION: TREASURER","3975 FREEDOM CIRCLE","US","DE",942925073,"SIERRA SEMICONDUCTOR CORP",19950419,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 16:05:00.0",0,0,"pmcs",1,"","2010Q3"
"0001193125-10-179315",95304,"SUNOCO INC",2911,"US","PA","PHILADELPHIA","19103-7583","1735 MARKET STREET","SUITE LL","2159773000","US","PA","PHILADELPHIA","19103-7583","1735 MARKET STREET","SUITE LL","US","PA",231743282,"SUN CO INC",19920703,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 16:08:00.0",0,0,"sun",1,"","2010Q3"
"0001193125-10-179323",822416,"PULTEGROUP INC/MI/",1531,"US","MI","BLOOMFIELD HILLS","48304","100 BLOOMFIELD HILLS PKWY STE 300","","2486472750","US","MI","BLOOMFIELD HILLS","48304","100 BLOOMFIELD HILLS PKWY STE 300","","US","MI",382766606,"PULTE HOMES INC/MI/",20011023,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 16:10:00.0",0,0,"phm",1,"","2010Q3"
"0001193125-10-179334",750577,"HANCOCK HOLDING CO",6022,"US","MS","GULFPORT","39501","ONE HANCOCK PLZ","P.O. BOX 4019","6018684605","US","MS","GULFPORT","39501","ONE HANCOCK PLZ","P O BOX 4019","US","MS",640693170,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 16:13:00.0",0,0,"hbhc",1,"","2010Q3"
"0001193125-10-179375",71691,"NEW YORK TIMES CO",2711,"US","NY","NEW YORK","10018","620 EIGHTH AVENUE","","2125561234","US","NY","NEW YORK","10018","620 EIGHTH AVENUE","","US","NY",131102020,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 16:18:00.0",0,0,"nyt",1,"","2010Q3"
"0001193125-10-179383",98222,"TIDEWATER INC",4400,"US","LA","NEW ORLEANS","70130","601 POYDRAS ST.","SUITE 1900","5045681010","US","LA","NEW ORLEANS","70130","601 POYDRAS ST.","SUITE 1900","US","DE",720487776,"TIDEWATER MARINE SERVICE INC",19780724,"1-LAF",0,331,"10-Q",20100630,2010,"Q1",20100805,"2010-08-05 16:19:00.0",0,0,"tdw",1,"","2010Q3"
"0001193125-10-179413",1072343,"ARCH CHEMICALS INC",2800,"US","CT","NORWALK","06856-4500","501 MERRITT 7","P O BOX 4500","2037503729","US","CT","NORWALK","06856-4500","501 MERRITT 7","P O BOX 4500","US","VA",61526315,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 16:26:00.0",0,0,"arj",1,"","2010Q3"
"0001193125-10-179445",1097864,"ON SEMICONDUCTOR CORP",3674,"US","AZ","PHOENIX","85008","5005 EAST MCDOWELL ROAD","","6022446600","US","AZ","PHOENIX","85008","5005 EAST MCDOWELL ROAD","","US","DE",363840979,"SCG HOLDING CORP",19991027,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 16:38:00.0",0,0,"onnn",1,"","2010Q3"
"0001193125-10-179479",816761,"TERADATA CORP /DE/",3571,"US","OH","DAYTON","45342","2835 MIAMI VILLAGE DR","","937-242-4800","US","OH","DAYTON","45342","2835 MIAMI VILLAGE DR","","","",753236470,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 16:48:00.0",0,0,"tdc",1,"","2010Q3"
"0001193125-10-179548",25445,"CRANE CO /DE/",3490,"US","CT","STAMFORD","06902","CRANE CO.","100 FIRST STAMFORD PLACE","203-363-7300","US","CT","STAMFORD","06902","CRANE CO.","100 FIRST STAMFORD PLACE","US","DE",131952290,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 17:11:00.0",0,0,"cr",1,"","2010Q3"
"0001193125-10-179562",1034088,"ECLIPSYS CORP",7373,"US","GA","ATLANTA","30346","THREE RAVINIA DRIVE","","404-847-5000","US","GA","ATLANTA","30346","THREE RAVINIA DRIVE","","US","DE",650632092,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 17:18:00.0",0,0,"eclp",1,"","2010Q3"
"0001193125-10-179569",1170991,"DCT INDUSTRIAL TRUST INC.",6798,"US","CO","DENVER","80202","518 SEVENTEENTH STREET, SUITE 800","ATTENTION: CHRISTINA PERRONE","3035972400","US","CO","DENVER","80202","518 SEVENTEENTH STREET, SUITE 800","ATTENTION: CHRISTINA PERRONE","US","MD",820538520,"DIVIDEND CAPITAL TRUST INC",20020411,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 17:20:00.0",0,0,"dct",1,"","2010Q3"
"0001193125-10-179578",1328237,"POWERSHARES DB COMMODITY INDEX TRACKING FUND",6221,"US","NY","NEW YORK","10005","60 WALL STREET","","2122505883","US","NY","NEW YORK","10005","60 WALL STREET","","","",326042243,"DB COMMODITY INDEX TRACKING FUND",20050525,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 17:24:00.0",0,0,"dbc",2,"1328239","2010Q3"
"0001193125-10-179595",1383082,"POWERSHARES DB AGRICULTURE FUND",6221,"US","NY","NEW YORK","10005","60 WALL STREET","C/O DB COMMODITY SERVICES LLC","212-250-5883","US","NY","NEW YORK","10005","60 WALL STREET","C/O DB COMMODITY SERVICES LLC","US","DE",870778078,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 17:28:00.0",0,0,"dba",4,"1367305 1367306 1383081","2010Q3"
"0001364250-10-000035",1364250,"DOUGLAS EMMETT INC",6798,"US","CA","SANTA MONICA","90401","808 WILSHIRE BLVD., SUITE 200","","310-255-7700","US","CA","SANTA MONICA","90401","808 WILSHIRE BLVD., SUITE 200","","US","MD",203073047,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 16:14:00.0",0,0,"dei",1,"","2010Q3"
"0001379041-10-000008",1379041,"EMPLOYERS HOLDINGS, INC.",6331,"US","NV","RENO","89521","10375 PROFESSIONAL CIRCLE","","775-327-2936","US","NV","RENO","89521","10375 PROFESSIONAL CIRCLE","","US","NV",43850065,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100805,"2010-08-05 15:13:00.0",0,0,"eig",1,"","2010Q3"
"0000012208-10-000097",12208,"BIO RAD LABORATORIES INC",3826,"US","CA","HERCULES","94547","1000 ALFRED NOBEL DR","","5107247000","","","","","","","US","DE",941381833,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100806,"2010-08-06 12:57:00.0",0,0,"bio",1,"","2010Q3"
"0000018926-10-000023",18926,"CENTURYTEL INC",4813,"US","LA","MONROE","71203","P O BOX 4065","100 CENTURYTEL DR","3183889000","US","LA","MONROE","71203","100 CENTURYTEL DR","P O BOX 4065","US","LA",720651161,"CENTURY TELEPHONE ENTERPRISES INC",19920703,"1-LAF",1,1231,"10-Q",20100630,2010,"Q2",20100806,"2010-08-06 16:39:00.0",0,0,"ctl",1,"","2010Q3"
"0000023675-10-000056",23675,"CON-WAY INC.",4213,"US","CA","SAN MATEO","94403","2855 CAMPUS DRIVE","","6504942900","US","OR","PORTLAND","97209","1717 NW 21ST AVE","","US","DE",941444798,"CNF INC",20010510,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100806,"2010-08-06 15:42:00.0",0,0,"cnw",1,"","2010Q3"
"0000038074-10-000021",38074,"FOREST LABORATORIES INC",2834,"US","NY","NEW YORK","10022","909 THIRD AVENUE","","(212)421-7850","US","NY","NEW YORK","10022","909 THIRD AVENUE","","US","DE",111798614,"",NA,"1-LAF",1,331,"10-Q",20100630,2010,"Q1",20100806,"2010-08-06 12:50:00.0",0,1,"frx",1,"","2010Q3"
"0000049826-10-000040",49826,"ILLINOIS TOOL WORKS INC",3560,"US","IL","GLENVIEW","60026-1215","3600 WEST LAKE AVE","","8476574106","US","IL","GLENVIEW","60026-1215","3600 WEST LAKE AVENUE","","US","DE",361258310,"",NA,"1-LAF",1,1231,"10-Q",20100630,2010,"Q2",20100806,"2010-08-06 10:29:00.0",0,1,"itw",1,"","2010Q3"
"0000067716-10-000068",67716,"MDU RESOURCES GROUP INC",1400,"US","ND","BISMARCK","58506-5650","1200 WEST CENTURY AVENUE","","701-530-1059","US","ND","BISMARCK","58506-5650","1200 WEST CENTURY AVENUE","","US","DE",410423660,"MONTANA DAKOTA UTILITIES CO",19850429,"1-LAF",1,1231,"10-Q",20100630,2010,"Q2",20100806,"2010-08-06 09:16:00.0",0,0,"mdu",1,"","2010Q3"
"0000072741-10-000160",72741,"NORTHEAST UTILITIES",4911,"US","MA","SPRINGFIELD","01105","ONE FEDERAL STREET","BUILDING 111-4","8606655000","US","CT","BERLIN","06037-1616","107 SELDEN ST","","US","MA",42147929,"NORTHEAST UTILITIES SYSTEM",19961121,"1-LAF",1,1231,"10-Q",20100630,2010,"Q2",20100806,"2010-08-06 12:38:00.0",0,0,"nu",4,"23426 106170 315256","2010Q3"
"0000092122-10-000079",92122,"SOUTHERN CO",4911,"US","GA","ATLANTA","30308","30 IVAN ALLEN JR. BLVD., N.W.","","4045065000","US","GA","ATLANTA","30308","30 IVAN ALLEN JR. BLVD., N.W.","","US","DE",580690070,"",NA,"1-LAF",1,1231,"10-Q",20100630,2010,"Q2",20100806,"2010-08-06 13:40:00.0",0,1,"so",6,"3153 41091 44545 66904 1160661","2010Q3"
"0000096223-10-000027",96223,"LEUCADIA NATIONAL CORP",2400,"US","NY","NEW YORK","10010","315 PARK AVE S","","2124601900","US","NY","NEW YORK","10010","315 PARK AVENUE SOUTH","","US","NY",132615557,"TALCOTT NATIONAL CORP",19800603,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100806,"2010-08-06 10:14:00.0",0,1,"luk",1,"","2010Q3"
"0000720005-10-000058",720005,"RAYMOND JAMES FINANCIAL INC",6211,"US","FL","ST PETERSBURG","33716","880 CARILLON PKWY","P O BOX 12749","727-567-1000","US","FL","ST. PETERSBURG","33716","P O BOX 12749","","US","FL",591517485,"RJ FINANCIAL CORP/FL",19870303,"1-LAF",1,930,"10-Q",20100630,2010,"Q3",20100806,"2010-08-06 13:22:00.0",0,0,"rjf",1,"","2010Q3"
"0000732717-10-000074",732717,"AT&T INC.",4813,"US","TX","DALLAS","75202","208 S. AKARD ST","ATTN :  JAMES LACY","2108214105","US","TX","DALLAS","75202","208 S. AKARD ST","ATTN :  JAMES LACY","US","DE",431301883,"SBC COMMUNICATIONS INC",19950501,"1-LAF",1,1231,"10-Q",20100630,2010,"Q2",20100806,"2010-08-06 14:54:00.0",0,1,"t",1,"","2010Q3"
"0000741508-10-000045",741508,"NV ENERGY, INC.",4931,"US","NV","LAS VEGAS","89146","6226 WEST SAHARA AVENUE","","702-367-5000","US","NV","LAS VEGAS","89146","6226 WEST SAHARA AVENUE","","US","NV",880198358,"SIERRA PACIFIC RESOURCES /NV/",19920703,"1-LAF",1,1231,"10-Q",20100630,2010,"Q2",20100806,"2010-08-06 15:17:00.0",0,0,"nve",3,"71180 90144","2010Q3"
"0000753308-10-000096",753308,"NEXTERA ENERGY INC",4911,"US","FL","JUNO BEACH","33408","700 UNIVERSE BLVD","","5616946311","US","FL","JUNO BEACH","33408","P O BOX 14000","","US","FL",592449419,"FPL GROUP INC",19920703,"1-LAF",1,1231,"10-Q",20100630,2010,"Q2",20100806,"2010-08-06 12:43:00.0",0,1,"nee",2,"37634","2010Q3"
"0000799233-10-000036",799233,"HEARTLAND EXPRESS INC",4213,"US","IA","NORTH LIBERTY","52317","901 NORTH KANSAS AVENUE","","3196263600","US","IA","NORTH LIBERTY","52317","901 NORTH KANSAS AVENUE","","US","NV",930926999,"",NA,"1-LAF",1,1231,"10-Q",20100630,2010,"Q2",20100806,"2010-08-06 11:19:00.0",0,0,"htld",1,"","2010Q3"
"0000831259-10-000048",831259,"FREEPORT MCMORAN COPPER & GOLD INC",1000,"US","AZ","PHOENIX","85004","333 NORTH CENTRAL AVENUE","","6023668100","US","AZ","PHOENIX","85004","333 NORTH CENTRAL AVENUE","","US","DE",742480931,"FREEPORT MCMORAN COPPER COMPANY INC",19910114,"1-LAF",1,1231,"10-Q",20100630,2010,"Q2",20100806,"2010-08-06 17:31:00.0",0,1,"fcx",1,"","2010Q3"
"0000866706-10-000025",866706,"ESCO TECHNOLOGIES INC",3669,"US","MO","ST LOUIS","63124","9900 A CLAYTON RD","","3142137200","US","MO","ST LOUIS","63124","9900 A CLAYTON RD","","US","MO",431554045,"ESCO ELECTRONICS CORP",19920703,"1-LAF",0,930,"10-Q",20100630,2010,"Q3",20100806,"2010-08-06 14:07:00.0",0,0,"ese",1,"","2010Q3"
"0000882835-10-000027",882835,"ROPER INDUSTRIES INC",3823,"US","FL","SARASOTA","34240","6901 PROFESSIONAL PKWY EAST","SUITE 200","9415562601","US","FL","SARASOTA","34240","6901 PROFESSIONAL PKWY EAST","SUITE 200","US","DE",510263969,"ROPER INDUSTRIES INC /DE/",19930328,"1-LAF",1,1231,"10-Q",20100630,2010,"Q2",20100806,"2010-08-06 15:47:00.0",0,1,"rop",1,"","2010Q3"
"0000888491-10-000035",888491,"OMEGA HEALTHCARE INVESTORS INC",6798,"US","MD","HUNT VALLEY","21030","200 INTERNATIONAL CIRCLE","SUITE 3500","410-427-1700","US","MD","HUNT VALLEY","21030","200 INTERNATIONAL CIRCLE","SUITE 3500","US","MD",383041398,"",NA,"1-LAF",1,1231,"10-Q",20100630,2010,"Q2",20100806,"2010-08-06 14:50:00.0",0,0,"ohi",1,"","2010Q3"
