"adsh","cik_id","name","sic","countryba","stprba","cityba","zipba","bas1","bas2","baph","countryma","stprma","cityma","zipma","mas1","mas2","countryinc","stprinc","ein_id","former","changed","afs","wksi","fye","form","period","fy","fp","filed","accepted","prevrpt","detail","instance","nciks","aciks","edgar_year"
"0001193125-09-218615",793952,"HARLEY DAVIDSON INC",3751,"US","WI","MILWAUKEE","53208","3700 W JUNEAU AVE","","4143424680","","","","","","","US","WI",391382325,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091030,"2009-10-30 13:45:00.0",0,0,"hog",1,"","2009Q4"
"0001193125-09-218667",73124,"NORTHERN TRUST CORP",6022,"US","IL","CHICAGO","60603","50 S LASALLE ST","","3126306000","US","IL","CHICAGO","60603","50 S LASALLE ST","","US","DE",362723087,"NORTRUST CORP",19780525,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091030,"2009-10-30 14:25:00.0",0,0,"ntrs",1,"","2009Q4"
"0001193125-09-218953",4962,"AMERICAN EXPRESS CO",6199,"US","NY","NEW YORK","10285","200 VESEY STREET","50TH FLOOR","2126402000","US","NY","NEW YORK","10285","200 VESEY STREET","50TH FLOOR","US","NY",134922250,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091030,"2009-10-30 16:27:00.0",0,0,"axp",1,"","2009Q4"
"0001193125-09-219024",1365135,"WESTERN UNION CO",7389,"US","CO","ENGLEWOOD","80112","12500 EAST BELFORD AVENUE","","(720) 332-3361","US","CO","ENGLEWOOD","80112","12500 EAST BELFORD AVENUE","","US","DE",204531180,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091030,"2009-10-30 16:52:00.0",0,0,"wu",1,"","2009Q4"
"0001193125-09-219057",90185,"SIGMA ALDRICH CORP",5160,"US","MO","ST LOUIS","63103","3050 SPRUCE ST","","3147715765","US","MO","ST LOUIS","63103","3050 SPRUCE STREET","","US","DE",431050617,"SIGMA INTERNATIONAL LTD",19750925,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091030,"2009-10-30 17:09:00.0",0,0,"sial",1,"","2009Q4"
"0001274494-09-000032",1274494,"FIRST SOLAR, INC.",3674,"US","AZ","TEMPE","85281","350 WEST WASHINGTON STREET","SUITE 600","(602) 414-9300","US","AZ","TEMPE","85281","350 WEST WASHINGTON STREET","SUITE 600","US","DE",204623678,"FIRST SOLAR HOLDINGS LLC",20031229,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091030,"2009-10-29 19:29:00.0",0,0,"fslr",1,"","2009Q4"
"0000024741-09-000043",24741,"CORNING INC /NY",3357,"US","NY","CORNING","14831","ONE RIVERFRONT PLAZA","","6079749000","US","NY","CORNING","14831","ONE RIVERFRONT PLAZA","","US","NY",160393470,"CORNING GLASS WORKS",19890512,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091102,"2009-11-02 16:01:00.0",0,0,"glw",1,"","2009Q4"
"0000040545-09-000071",40545,"GENERAL ELECTRIC CO",3600,"US","CT","FAIRFIELD","06828","3135 EASTON TURNPIKE","W3F","203-373-2211","US","CT","FAIRFIELD","06828","3135 EASTON TURNPIKE","W3F","US","NY",140689340,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091102,"2009-11-02 16:06:00.0",1,0,"ge",1,"","2009Q4"
"0000797468-09-000100",797468,"OCCIDENTAL PETROLEUM CORP /DE/",1311,"US","CA","LOS ANGELES","90024","10889 WILSHIRE BLVD","","3102088800","US","CA","LOS ANGELES","90024","10889 WILSHIRE BOULEVARD","","US","DE",954035997,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091102,"2009-11-02 13:36:00.0",0,0,"oxy",1,"","2009Q4"
"0000882835-09-000045",882835,"ROPER INDUSTRIES INC",3823,"US","FL","SARASOTA","34240","6901 PROFESSIONAL PKWY EAST","SUITE 200","9415562601","US","FL","SARASOTA","34240","6901 PROFESSIONAL PKWY EAST","SUITE 200","US","DE",510263969,"ROPER INDUSTRIES INC /DE/",19930328,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091102,"2009-11-02 15:55:00.0",0,0,"rop",1,"","2009Q4"
"0000950123-09-055961",64978,"MERCK & CO INC",2834,"US","NJ","WHITEHOUSE STATION","08889-0100","ONE MERCK DR","P O BOX 100","9084231688","US","NJ","WHITEHOUSE STATION","08889-0100","ONE MERCK DR","PO BOX 100 WS3AB-05","US","NJ",221109110,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091102,"2009-11-02 07:57:00.0",0,0,"mrk",1,"","2009Q4"
"0000950123-09-056216",1013871,"NRG ENERGY, INC.",4911,"US","NJ","PRINCETON","08540","211 CARNEGIE CENTER","-","609-524-4500","US","NJ","PRINCETON","08540","211 CARNEGIE CENTER","-","US","DE",411724239,"NRG ENERGY INC",19960509,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091102,"2009-11-02 15:49:00.0",0,0,"nrg",1,"","2009Q4"
"0000950123-09-056321",50863,"INTEL CORP",3674,"US","CA","SANTA CLARA","95054","2200 MISSION COLLEGE BLVD","RNB-4-151","4087658080","US","CA","SANTA CLARA","95054","2200 MISSION COLLEGE BLVD","RNB-4-151","US","DE",941672743,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091102,"2009-11-02 17:11:00.0",0,0,"intc",1,"","2009Q4"
"0000950123-09-056340",889900,"PATTERSON UTI ENERGY INC",1381,"US","TX","SNYDER","79549","4510 LAMESA HWY","P O DRAWER 1416","9155731104","US","TX","SNYDER","79550","P O DRAWER 1416","","US","DE",752504748,"PATTERSON ENERGY INC",19940228,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091102,"2009-11-02 17:23:00.0",0,0,"pten",1,"","2009Q4"
"0001014739-09-000045",1014739,"BIOSCRIP, INC.",5912,"US","NY","ELMSFORD","10523","100 CLEARBROOK ROAD","","914 460 1600","US","NY","ELMSFORD","10523","100 CLEARBROOK ROAD","","US","DE",50489664,"MIM CORP",19960516,"2-ACC",1,1231,"10-Q",20090930,2009,"Q3",20091102,"2009-11-02 13:17:00.0",0,0,"bios",1,"","2009Q4"
"0001047469-09-009416",732485,"GENZYME CORP",2836,"US","MA","CAMBRIDGE","02139","ONE KENDALL SQ","","6172527500","US","MA","CAMBRIDGE","02139","ONE KENDALL SQUARE","","US","MA",61047163,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091102,"2009-11-02 13:56:00.0",0,0,"genz",1,"","2009Q4"
"0001047469-09-009429",1324404,"CF INDUSTRIES HOLDINGS, INC.",2870,"US","IL","DEERFIELD","60015","4 PARKWAY NORTH","SUITE 400","(847) 405-2400","US","IL","DEERFIELD","60015","4 PARKWAY NORTH","SUITE 400","US","DE",202697511,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091102,"2009-11-02 17:29:00.0",0,0,"cf",1,"","2009Q4"
"0001104659-09-061707",1023131,"COVANCE INC",8731,"US","NJ","PRINCETON","08540","210 CARNEGIE CENTER","","6094524440","US","NJ","PRINCETON","08540","COVANCE INC","210 CARNEGIE CENTER","US","DE",223265977,"CORNING PHARMACEUTICAL SERVICES INC",19960917,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091102,"2009-11-02 10:10:00.0",0,0,"cvd",1,"","2009Q4"
"0001140361-09-024247",833081,"PRIDE INTERNATIONAL INC",1381,"US","TX","HOUSTON","77057","5847 SAN FELIPE","SUITE 3300","7137891400","US","TX","HOUSTON","77057","5847 SAN FELIPE","SUITE 3300","US","DE",760069030,"PRIDE PETROLEUM SERVICES INC",19920703,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091102,"2009-11-02 12:02:00.0",0,0,"pde",1,"","2009Q4"
"0001193125-09-219909",1047862,"CONSOLIDATED EDISON INC",4931,"US","NY","NEW YORK","10003","4 IRVING PLACE","ROOM 1618 S","2124604600","US","NY","NEW YORK","10003","4 IRVING PLACE","ROOM 1618 S","US","NY",133965100,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091102,"2009-11-02 10:44:00.0",0,0,"ed",2,"23632","2009Q4"
"0001193125-09-220059",60086,"LOEWS CORP",6331,"US","NY","NEW YORK","10065-8087","667 MADISON AVE","","212-521-2000","US","NY","NEW YORK","10065-8087","667 MADISON AVE","","US","DE",132646102,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091102,"2009-11-02 12:32:00.0",0,0,"l",1,"","2009Q4"
"0001193125-09-220395",715957,"DOMINION RESOURCES INC /VA/",4911,"US","VA","RICHMOND","23219","120 TREDEGAR STREET","","8048192000","US","VA","RICHMOND","23261","P. O. BOX 26532","","US","VA",541229715,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091102,"2009-11-02 16:05:00.0",0,0,"d",1,"","2009Q4"
"0001193125-09-220398",1276520,"GENWORTH FINANCIAL INC",6311,"US","VA","RICHMOND","23230","6620 WEST BROAD STREET","","804-281-6000","US","VA","RICHMOND","23230","6620 WEST BROAD STREET","","US","DE",331073076,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091102,"2009-11-02 16:06:00.0",0,0,"gnw",1,"","2009Q4"
"0000899689-09-000040",899689,"VORNADO REALTY TRUST",6798,"US","NY","NEW YORK","10019","888 SEVENTH AVE","","212-894-7000","US","NY","NEW YORK","10019","888 SEVENTH AVE","","US","MD",221657560,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091103,"2009-11-03 08:36:00.0",0,0,"vno",1,"","2009Q4"
"0000918160-09-000039",918160,"AK STEEL HOLDING CORP",3312,"US","OH","WEST CHESTER","45069","9227 CENTRE POINTE DRIVE","","5134255000","US","OH","WEST CHESTER","45069","9227 CENTRE POINTE DRIVE","","US","DE",311401455,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091103,"2009-11-03 09:06:00.0",0,0,"aks",1,"","2009Q4"
"0000950123-09-056401",216228,"ITT CORP",3561,"US","NY","WHITE PLAINS","10604","1133 WESTCHESTER AVENUE","","9146412000","US","NY","WHITE PLAINS","10604","1133 WESTCHESTER AVENUE","","US","IN",135158950,"ITT INDUSTRIES INC",19951220,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091103,"2009-11-02 19:46:00.0",0,0,"itt",1,"","2009Q4"
"0000950123-09-056585",96021,"SYSCO CORP",5140,"US","TX","HOUSTON","77077","1390 ENCLAVE PKWY","","281-584-1390","US","TX","HOUSTON","77077","1390 ENCLAVE PKWY","","US","DE",741648137,"",NA,"1-LAF",0,630,"10-Q",20090930,2010,"Q1",20091103,"2009-11-03 08:05:00.0",0,0,"syy",1,"","2009Q4"
"0000950123-09-056892",1170650,"MEDCO HEALTH SOLUTIONS INC",5912,"US","NJ","FRANKLIN LAKES","07417","100 PARSONS POND DR","","2012693400","US","NJ","FRANKLIN LAKES","07417","100 PARSONS POND DR","","US","DE",223461740,"MEDCOHEALTH SOLUTIONS INC",20020528,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091103,"2009-11-03 16:17:00.0",0,0,"mhs",1,"","2009Q4"
"0000950123-09-056913",874766,"HARTFORD FINANCIAL SERVICES GROUP INC/DE",6331,"US","CT","HARTFORD","06155","ONE HARTFORD PLAZA","","8605475000","US","CT","HARTFORD","06155","ONE HARTFORD PLAZA","","US","DE",133317783,"ITT HARTFORD GROUP INC /DE",19930328,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091103,"2009-11-03 16:36:00.0",0,0,"hig",1,"","2009Q4"
"0000950123-09-056946",1437107,"DISCOVERY COMMUNICATIONS, INC.",4841,"US","CO","ENGLEWOOD","80112","12300 LIBERTY BOULEVARD","","(720) 875-4000","US","CO","ENGLEWOOD","80112","12300 LIBERTY BOULEVARD","","US","DE",352333914,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091103,"2009-11-03 17:03:00.0",0,0,"disca",1,"","2009Q4"
"0000950123-09-056991",1163165,"CONOCOPHILLIPS",2911,"US","TX","HOUSTON","77079","CONOCOPHILLIPS","600 NORTH DAIRY ASHFORD ROAD","2812931000","US","TX","HOUSTON","77079","CONOCOPHILLIPS","600 NORTH DAIRY ASHFORD ROAD","US","DE",10562944,"CORVETTEPORSCHE CORP",20011204,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091103,"2009-11-03 17:29:00.0",0,0,"cop",1,"","2009Q4"
"0001104659-09-061913",820027,"AMERIPRISE FINANCIAL INC",6282,"US","MN","MINNEAPOLIS","55474","1099 AMERIPRISE FINANCIAL CENTER","","612-671-2018","US","MN","MINNEAPOLIS","55474","1099 AMERIPRISE FINANCIAL CENTER","","US","DE",133180631,"AMERICAN EXPRESS FINANCIAL CORP",20030513,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091103,"2009-11-02 17:52:00.0",0,0,"amp",1,"","2009Q4"
"0001104659-09-062019",765880,"HCP, INC.",6798,"US","CA","LONG BEACH","90806","3760 KILROY AIRPORT WAY","SUITE 300","562-733-5100","US","CA","LONG BEACH","90806","3760 KILROY AIRPORT WAY","SUITE 300","US","MD",330091377,"HEALTH CARE PROPERTY INVESTORS INC",19920703,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091103,"2009-11-03 08:33:00.0",0,0,"hcp",1,"","2009Q4"
"0001104659-09-062141",1168054,"CIMAREX ENERGY CO",1311,"US","CO","DENVER","80203-4518","1700 LINCOLN STREET","SUITE 1800","303-295-3995","US","CO","DENVER","80203-4518","1700 LINCOLN STREET","SUITE 1800","US","DE",450466694,"HELMERICH & PAYNE EXPLORATION & PRODUCTION CO",20020222,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091103,"2009-11-03 15:09:00.0",0,0,"xec",1,"","2009Q4"
"0001104659-09-062181",315293,"AON CORP",6411,"US","IL","CHICAGO","60601","200 EAST RANDOLPH STREET","","3123811000","US","IL","CHICAGO","60601","200 EAST RANDOLPH STREET","","US","DE",363051915,"COMBINED INTERNATIONAL CORP",19870504,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091103,"2009-11-03 16:20:00.0",0,0,"aoc",1,"","2009Q4"
"0001104659-09-062214",901491,"PAPA JOHNS INTERNATIONAL INC",5812,"US","KY","LOUISVILLE","40299-2334","2002 PAPA JOHNS BOULEVARD","","5022617272","US","KY","LOUISVILLE","40269-9990","P O BOX 99900","","US","DE",611203323,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091103,"2009-11-03 17:12:00.0",0,0,"pzza",1,"","2009Q4"
"0001104659-09-062216",1053112,"CABLEVISION SYSTEMS CORP /NY",4841,"US","NY","BETHPAGE","11714","1111 STEWART AVENUE","","5163806230","US","NY","BETHPAGE","11714","1111 STEWART AVENUE","","US","DE",112776686,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091103,"2009-11-03 17:13:00.0",0,0,"cvc",2,"784681","2009Q4"
"0001193125-09-221448",1339947,"VIACOM INC.",4841,"US","NY","NEW YORK","10036","1515 BROADWAY","","(212) 258-6000","US","NY","NEW YORK","10036","1515 BROADWAY","","US","DE",203515052,"NEW VIACOM CORP.",20050927,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091103,"2009-11-03 10:06:00.0",0,0,"via",1,"","2009Q4"
"0001193125-09-221455",1135152,"FMC TECHNOLOGIES INC",3533,"US","TX","HOUSTON","77067","1803 GEARS ROAD","","2815914000","US","TX","HOUSTON","77067","1803 GEARS ROAD","","US","DE",364412642,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091103,"2009-11-03 10:12:00.0",0,0,"fti",1,"","2009Q4"
"0001193125-09-221456",49071,"HUMANA INC",6324,"US","KY","LOUISVILLE","40202","500 W MAIN ST","","5025801000","US","KY","LOUISVILLE","40202","500 W. MAIN ST","","US","DE",610647538,"EXTENDICARE INC",19740404,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091103,"2009-11-03 10:13:00.0",0,0,"hum",1,"","2009Q4"
"0001193125-09-221554",277595,"ENERGEN CORP",4924,"US","AL","BIRMINGHAM","35203-2707","605 RICHARD ARRINGTON JR BLVD N","","2053262997","US","AL","BIRMINGHAM","35203","605 RICHARD ARRINGTON JR BLVD N","","US","AL",630757759,"ALAGASCO INC",19851002,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091103,"2009-11-03 11:12:00.0",0,0,"egn",2,"3146","2009Q4"
"0001193125-09-221564",773910,"ANADARKO PETROLEUM CORP",1311,"US","TX","THE WOODLANDS","77380-1046","1201 LAKE ROBBINS DRIVE","","8326367520","US","TX","THE WOODLANDS","77380","1201 LAKE ROBBINS DR.","","US","DE",760146568,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091103,"2009-11-03 11:25:00.0",0,0,"apc",1,"","2009Q4"
"0001193125-09-221583",76334,"PARKER HANNIFIN CORP",3490,"US","OH","CLEVELAND","44124-4141","6035 PARKLAND BOULEVARD","","2168963000","US","OH","CLEVELAND","44124-4141","6035 PARKLAND BOULEVARD","","US","OH",340451060,"PARKER APPLIANCE CO",19670907,"1-LAF",0,630,"10-Q",20090930,2010,"Q1",20091103,"2009-11-03 11:40:00.0",0,0,"ph",1,"","2009Q4"
"0001193125-09-222058",1141391,"MASTERCARD INC",7389,"US","NY","PURCHASE","10577","2000 PURCHASE STREET","","9142492000","US","NY","PURCHASE","10577","2000 PURCHASE STREET","","US","DE",134172551,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091103,"2009-11-03 15:59:00.0",0,0,"ma",1,"","2009Q4"
"0001193125-09-222060",40533,"GENERAL DYNAMICS CORP",3730,"US","VA","FALLS CHURCH","22042-4513","2941 FAIRVIEW PARK DRIVE","SUITE 100","7038763000","US","VA","FALLS CHURCH","22042-4513","2941 FAIRVIEW PARK DRIVE","SUITE 100","US","DE",131673581,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091103,"2009-11-03 16:00:00.0",0,0,"gd",1,"","2009Q4"
"0001193125-09-222100",731766,"UNITEDHEALTH GROUP INC",6324,"US","MN","MINNEAPOLIS","55343","UNITEDHEALTH GROUP CENTER","9900 BREN ROAD EAST","9529361300","US","MN","MINNETONKA","55343","9900 BREN ROAD EAST","","US","MN",411321939,"UNITED HEALTHCARE CORP/",20000309,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091103,"2009-11-03 16:14:00.0",0,0,"unh",1,"","2009Q4"
"0001193125-09-222258",1103982,"KRAFT FOODS INC",2000,"US","IL","NORTHFIELD","60093","THREE LAKES DRIVE","","8476462000","US","IL","NORTHFIELD","60093","THREE LAKES DRIVE","","US","VA",522284372,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091103,"2009-11-03 17:10:00.0",0,0,"kft",1,"","2009Q4"
"0001206774-09-002024",21076,"CLOROX CO /DE/",2842,"US","CA","OAKLAND","94612-1888","THE CLOROX COMPANY","1221 BROADWAY","5102717000","US","CA","OAKLAND","94612-1305","P.O. BOX 24305","","US","DE",310595760,"",NA,"1-LAF",0,630,"10-Q",20090930,2010,"Q1",20091103,"2009-11-03 17:14:00.0",0,0,"clx",1,"","2009Q4"
"0000950123-09-057013",68505,"MOTOROLA INC",3663,"US","IL","SCHAUMBURG","60196","1303 E ALGONQUIN RD","","8475765000","US","IL","SCHAUMBURG","60196","1303 EAST ALGONQUIN ROAD","","US","DE",361115800,"MOTOROLA DELAWARE INC",19760414,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091104,"2009-11-03 18:03:00.0",0,0,"mot",1,"","2009Q4"
"0000950123-09-057068",1060391,"REPUBLIC SERVICES, INC.",4953,"US","AZ","PHOENIX","85054","18500 N. ALLIED WAY","","480 627 2700","US","AZ","PHOENIX","85054","18500 N. ALLIED WAY","","US","DE",650716904,"REPUBLIC SERVICES INC",19980423,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091104,"2009-11-03 19:59:00.0",0,0,"rsg",1,"","2009Q4"
"0000950123-09-057080",886982,"GOLDMAN SACHS GROUP INC",6211,"US","NY","NEW YORK","10004","85 BROAD ST","","2129021000","US","NY","NEW YORK","10004","85 BROAD ST","","US","DE",134019460,"GOLDMAN SACHS GROUP INC/",20010104,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091104,"2009-11-03 20:22:00.0",0,0,"gs",1,"","2009Q4"
"0000950123-09-057114",1099219,"METLIFE INC",6311,"US","NY","NEW YORK","10036","1095 AVENUE OF AMERICAS","","212-578-5500","US","NY","NEW YORK","10036","1095 AVENUE OF AMERICAS","","US","DE",134075851,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091104,"2009-11-03 21:46:00.0",0,0,"met",1,"","2009Q4"
"0000950123-09-057262",1105705,"TIME WARNER INC.",7812,"US","NY","NEW YORK","10019","ONE TIME WARNER CENTER","","2124848000","US","NY","NEW YORK","10019","ONE TIME WARNER CENTER","","US","DE",134099534,"TIME WARNER INC",20031015,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091104,"2009-11-04 08:02:00.0",0,0,"twx",1,"","2009Q4"
"0000950123-09-057422",1056239,"L 3 COMMUNICATIONS HOLDINGS INC",3663,"US","NY","NEW YORK","10016","600 THIRD AVENUE","34TH FLOOR","2126971111","US","NY","NEW YORK","10016","600 THIRD AVENUE","34TH FLOOR","US","DE",133937434,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091104,"2009-11-04 12:54:00.0",0,0,"lll",2,"1039101","2009Q4"
"0000950123-09-057428",39899,"GANNETT CO INC /DE/",2711,"US","VA","MCLEAN","22107-0910","7950 JONES BRANCH DRIVE","","7038546000","US","VA","MCLEAN","22107-0910","7950 JONES BRANCH DRIVE","","US","DE",160442930,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091104,"2009-11-04 12:58:00.0",0,0,"gci",1,"","2009Q4"
"0000950123-09-057515",1130385,"FOSTER WHEELER AG",1600,"US","NJ","CLINTON","08809","PERRYVILLE CORPORATE PARK","SERVICE ROAD EAST 173","9087304270","US","NJ","CLINTON","08809","PERRYVILLE CORPORATE PARK","SERVICE ROAD EAST 173","BM","",223802649,"FOSTER WHEELER LTD",20001221,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091104,"2009-11-04 15:00:00.0",0,0,"fwlt",1,"","2009Q4"
"0000950123-09-057604",849399,"SYMANTEC CORP",7372,"US","CA","MOUNTAIN VIEW","94043","350 ELLIS STREET","","650-527-2900","US","CA","MOUNTAIN VIEW","94043","350 ELLIS STREET","","US","DE",770181864,"",NA,"1-LAF",0,331,"10-Q",20090930,2009,"Q2",20091104,"2009-11-04 16:20:00.0",0,0,"symc",1,"","2009Q4"
"0000950123-09-057624",200406,"JOHNSON & JOHNSON",2834,"US","NJ","NEW BRUNSWICK","08933","ONE JOHNSON & JOHNSON PLZ","","732-524-2455","US","NJ","NEW BRUNSWICK","08933","ONE JOHNSON & JOHNSON PLZ","","US","NJ",221024240,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091104,"2009-11-04 16:37:00.0",0,0,"jnj",1,"","2009Q4"
"0000950123-09-057628",1136869,"ZIMMER HOLDINGS INC",3842,"US","IN","WARSAW","46580","345 EAST MAIN STREET","","5742676131","US","IN","WARSAW","46580","345 EAST MAIN STREET","","US","DE",134151777,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091104,"2009-11-04 16:39:00.0",0,0,"zmh",1,"","2009Q4"
"0000950123-09-057630",13610,"BOWNE & CO INC",2750,"US","NY","NEW YORK","10041-0006","55 WATER STREET","","2129245500","US","NY","NEW YORK","10041-0006","55 WATER STREET","","US","DE",132618477,"",NA,"2-ACC",0,1231,"10-Q",20090930,2009,"Q3",20091104,"2009-11-04 16:40:00.0",0,0,"bne",1,"","2009Q4"
"0000950123-09-057647",899881,"PROLOGIS",6798,"US","CO","DENVER","80239","4545 AIRPORT WAY","","3033759292","US","CO","DENVER","80239","4545 AIRPORT WAY","","US","MD",742604728,"PROLOGIS TRUST",19980717,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091104,"2009-11-04 16:52:00.0",0,0,"pld",1,"","2009Q4"
"0000950123-09-057710",1037016,"NII HOLDINGS INC",4812,"US","VA","RESTON","20191","10700 PARKRIDGE BLVD","SUITE 600","7034334000","US","VA","RESTON","20191","10700 PARKRIDGE BLVD","SUITE 600","US","DE",911671412,"NEXTEL INTERNATIONAL INC",19970919,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091104,"2009-11-04 17:26:00.0",0,0,"nihd",1,"","2009Q4"
"0001104659-09-062402",1126328,"PRINCIPAL FINANCIAL GROUP INC",6321,"US","IA","DES MOINES","50392-0300","711 HIGH STREET","","5152475111","US","IA","DES MOINES","50392-0300","711 HIGH STREET","","US","DE",421520346,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091104,"2009-11-04 12:02:00.0",0,0,"pfg",1,"","2009Q4"
"0001104659-09-062522",899051,"ALLSTATE CORP",6331,"US","IL","NORTHBROOK","60062","2775 SANDERS ROAD","","8474025000","US","IL","NORTHBROOK","60062","2775 SANDERS ROAD","","US","DE",363871531,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091104,"2009-11-04 16:17:00.0",0,0,"all",1,"","2009Q4"
"0001144204-09-056412",1121788,"GARMIN LTD",3812,"KY","","CAMANA BAY","KY1-1006","PO BOX 10670, GRAND CAYMAN KY1-1006","STE. 3206B, 45 MARKET ST., GARDENIA CT.","9133978200","US","KS","OLATHE","66062","C/O GARMIN INTERNATIONAL INC","1200 E 151ST STREET","","",980229227,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091104,"2009-11-04 11:11:00.0",0,0,"grmn",1,"","2009Q4"
"0001144204-09-056543",1116132,"COACH INC",3100,"US","NY","NEW YORK","10001","516 WEST 34TH ST","","2125941850","US","NY","NEW YORK","10001","516 WEST 34TH ST","","US","MD",522242751,"",NA,"1-LAF",0,630,"10-Q",20090930,2010,"Q1",20091104,"2009-11-04 16:16:00.0",0,0,"coh",1,"","2009Q4"
"0001193125-09-222384",1288776,"GOOGLE INC.",7370,"US","CA","MOUNTAIN VIEW","94043","1600 AMPHITHEATRE PARKWAY","","650 623 4000","US","CA","MOUNTAIN VIEW","94043","1600 AMPHITHEATRE PARKWAY","","US","DE",770493581,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091104,"2009-11-03 18:32:00.0",0,0,"goog",1,"","2009Q4"
"0001193125-09-222385",750556,"SUNTRUST BANKS INC",6021,"US","GA","ATLANTA","30308","303 PEACHTREE ST N E","","4045887711","US","GA","ATLANTA","30308","303 PEACHTREE ST N E","","US","GA",581575035,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091104,"2009-11-03 18:32:00.0",0,0,"sti",1,"","2009Q4"
"0001193125-09-223165",1281761,"REGIONS FINANCIAL CORP",6021,"US","AL","BIRMINGHAM","35203","1900 FIFTH AVENUE NORTH","","205-944-1300","US","AL","BIRMINGHAM","35203","1900 FIFTH AVENUE NORTH","","US","DE",630589368,"NEW REGIONS FINANCIAL CORP",20040225,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091104,"2009-11-04 10:01:00.0",0,0,"rf",1,"","2009Q4"
